"","MonthEnd","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","LessThan4WeekWait","LessThan4WeekWaitQF","X4To8WeekWait","X4To8WeekWaitQF","X8To12WeekWait","X8To12WeekWaitQF","X12To16WeekWait","X12To16WeekWaitQF","X16To20WeekWait","X16To20WeekWaitQF","X20To24WeekWait","X20To24WeekWaitQF","X24To28WeekWait","X24To28WeekWaitQF","X28To32WeekWait","X28To32WeekWaitQF","X32To36WeekWait","X32To36WeekWaitQF","X36To40WeekWait","X36To40WeekWaitQF","X40To44WeekWait","X40To44WeekWaitQF","X44To48WeekWait","X44To48WeekWaitQF","X48To52WeekWait","X48To52WeekWaitQF","X52To65WeekWait","X52To65WeekWaitQF","X65To78WeekWait","X65To78WeekWaitQF","X78To91WeekWait","X78To91WeekWaitQF","X91To104WeekWait","X91To104WeekWaitQF","X104To117WeekWait","X104To117WeekWaitQF","X117To130WeekWait","X117To130WeekWaitQF","X130To143WeekWait","X130To143WeekWaitQF","X143To156WeekWait","X143To156WeekWaitQF","Over156WeekWait","Over156WeekWaitQF","date"
"1066",20150331,"S92000003","d","New Outpatient","C8","",12930,"",8629,"",5637,"",1444,"",668,"",578,"",335,"",338,"",147,"",43,"",16,"",7,"",6,"",9,"",6,"",2,"",0,"",2,"",2,"",1,"",0,"",6,"",2015-03-31
"1067",20150331,"S92000003","d","New Outpatient","C9","",1835,"",1042,"",684,"",101,"",89,"",107,"",52,"",8,"",1,"",2,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",1,"",2015-03-31
"1068",20150331,"S92000003","d","New Outpatient","CA","",847,"",664,"",157,"",28,"",19,"",5,"",4,"",0,"",2,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-03-31
"1069",20150331,"S92000003","d","New Outpatient","CB","",5308,"",3491,"",1738,"",405,"",354,"",157,"",56,"",55,"",57,"",12,"",9,"",0,"",1,"",0,"",2,"",2,"",2,"",1,"",0,"",1,"",0,"",2,"",2015-03-31
"1070",20150331,"S92000003","d","New Outpatient","D1","",119,"",29,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-03-31
"1071",20150331,"S92000003","d","New Outpatient","D3","",1254,"",854,"",393,"",45,"",13,"",4,"",3,"",1,"",1,"",1,"",0,"",1,"",0,"",1,"",1,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",2015-03-31
"1072",20150331,"S92000003","d","New Outpatient","D4","",691,"",530,"",193,"",3,"",8,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-03-31
"1073",20150331,"S92000003","d","New Outpatient","D5","",894,"",610,"",241,"",69,"",55,"",48,"",18,"",4,"",0,"",2,"",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",2015-03-31
"1074",20150331,"S92000003","d","New Outpatient","D6","",1287,"",1074,"",296,"",80,"",112,"",113,"",30,"",3,"",1,"",2,"",1,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-03-31
"1075",20150331,"S92000003","d","New Outpatient","D8","",566,"",374,"",122,"",10,"",1,"",0,"",1,"",0,"",4,"",0,"",2,"",0,"",1,"",0,"",0,"",0,"",1,"",0,"",0,"",1,"",0,"",1,"",2015-03-31
"1076",20150331,"S92000003","d","New Outpatient","E12","",350,"",99,"",76,"",1,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-03-31
"1077",20150331,"S92000003","d","New Outpatient","F2","",8828,"",5088,"",2123,"",416,"",311,"",133,"",57,"",25,"",8,"",2,"",1,"",0,"",0,"",3,"",1,"",0,"",2,"",2,"",1,"",0,"",0,"",4,"",2015-03-31
"1078",20150331,"S92000003","d","New Outpatient","H2","",516,"",32,"",7,"",2,"",2,"",1,"",0,"",0,"",1,"",1,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-03-31
"1079",20150331,"S92000003","d","New Outpatient","J3","",71,"",34,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-03-31
"1080",20150331,"S92000003","d","New Outpatient","J4","",976,"",245,"",49,"",2,"",1,"",0,"",0,"",2,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",1,"",2015-03-31
"1081",20150331,"S92000003","d","New Outpatient","J5","",64,"",39,"",17,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-03-31
"1082",20150331,"S92000003","d","New Outpatient","R3","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-03-31
"1083",20150331,"S92000003","d","New Outpatient","R8","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-03-31
"1084",20150331,"S92000003","d","New Outpatient","R82","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-03-31
"1085",20150331,"S92000003","d","New Outpatient","R9","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-03-31
"1086",20150331,"S92000003","d","New Outpatient","RE","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-03-31
"1087",20150331,"S92000003","d","New Outpatient","RH","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-03-31
"1088",20150331,"S92000003","d","New Outpatient","RJ","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-03-31
"1089",20150331,"S92000003","d","New Outpatient","T1","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-03-31
"1090",20150331,"S92000003","d","New Outpatient","Z9","d",129051,"",73572,"",33034,"",7420,"",5726,"",3204,"",1669,"",972,"",446,"",224,"",129,"",73,"",59,"",129,"",108,"",105,"",94,"",120,"",84,"",67,"",42,"",184,"",2015-03-31
"1091",20150630,"S92000003","d","Inpatient/Day case","A1","",220,"",52,"",7,"",3,"",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1092",20150630,"S92000003","d","Inpatient/Day case","A2","",898,"",455,"",76,"",5,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1093",20150630,"S92000003","d","Inpatient/Day case","A6","",23,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1094",20150630,"S92000003","d","Inpatient/Day case","A7","",52,"",10,"",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1095",20150630,"S92000003","d","Inpatient/Day case","A8","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1096",20150630,"S92000003","d","Inpatient/Day case","A81","",39,"",11,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1097",20150630,"S92000003","d","Inpatient/Day case","A82","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1098",20150630,"S92000003","d","Inpatient/Day case","A9","",328,"",58,"",7,"",3,"",1,"",3,"",2,"",0,"",0,"",2,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1099",20150630,"S92000003","d","Inpatient/Day case","AB","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1100",20150630,"S92000003","d","Inpatient/Day case","AC","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1101",20150630,"S92000003","d","Inpatient/Day case","AD","",120,"",10,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1102",20150630,"S92000003","d","Inpatient/Day case","AF","",17,"",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1103",20150630,"S92000003","d","Inpatient/Day case","AG","",54,"",27,"",9,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1104",20150630,"S92000003","d","Inpatient/Day case","AH","",67,"",6,"",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1105",20150630,"S92000003","d","Inpatient/Day case","AJ","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1106",20150630,"S92000003","d","Inpatient/Day case","AM","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1107",20150630,"S92000003","d","Inpatient/Day case","AP","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1108",20150630,"S92000003","d","Inpatient/Day case","AQ","",100,"",36,"",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1109",20150630,"S92000003","d","Inpatient/Day case","AR","",39,"",4,"",1,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1110",20150630,"S92000003","d","Inpatient/Day case","AW","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1111",20150630,"S92000003","d","Inpatient/Day case","C1","",1345,"",731,"",234,"",10,"",6,"",8,"",1,"",0,"",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2,"",0,"",0,"",2015-06-30
"1112",20150630,"S92000003","d","Inpatient/Day case","C11","",3725,"",1882,"",557,"",79,"",45,"",19,"",16,"",9,"",5,"",3,"",1,"",3,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1113",20150630,"S92000003","d","Inpatient/Day case","C12","",677,"",345,"",140,"",11,"",9,"",2,"",0,"",1,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1114",20150630,"S92000003","d","Inpatient/Day case","C13","",1108,"",634,"",422,"",63,"",35,"",18,"",8,"",11,"",8,"",0,"",0,"",0,"",1,"",4,"",2,"",0,"",1,"",1,"",0,"",0,"",0,"",0,"",2015-06-30
"1115",20150630,"S92000003","d","Inpatient/Day case","C2","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1116",20150630,"S92000003","d","Inpatient/Day case","C3","",70,"",54,"",17,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1117",20150630,"S92000003","d","Inpatient/Day case","C31","",204,"",133,"",48,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1118",20150630,"S92000003","d","Inpatient/Day case","C4","",6,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1119",20150630,"S92000003","d","Inpatient/Day case","C41","",230,"",89,"",17,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1120",20150630,"S92000003","d","Inpatient/Day case","C42","",68,"",8,"",4,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1121",20150630,"S92000003","d","Inpatient/Day case","C5","",2476,"",1528,"",377,"",31,"",15,"",3,"",2,"",3,"",3,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1122",20150630,"S92000003","d","Inpatient/Day case","C6","",341,"",198,"",96,"",14,"",11,"",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1123",20150630,"S92000003","d","Inpatient/Day case","C7","",3841,"",2364,"",671,"",102,"",70,"",16,"",6,"",11,"",5,"",6,"",3,"",1,"",1,"",1,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",2015-06-30
"1124",20150630,"S92000003","d","Inpatient/Day case","C8","",6225,"",4617,"",1688,"",299,"",143,"",103,"",40,"",49,"",27,"",20,"",11,"",2,"",2,"",4,"",2,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",2015-06-30
"1125",20150630,"S92000003","d","Inpatient/Day case","C9","",1527,"",564,"",205,"",67,"",39,"",38,"",21,"",25,"",11,"",10,"",5,"",3,"",3,"",2,"",4,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1126",20150630,"S92000003","d","Inpatient/Day case","CA","",697,"",274,"",61,"",23,"",9,"",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1127",20150630,"S92000003","d","Inpatient/Day case","CB","",2838,"",1701,"",535,"",71,"",37,"",24,"",11,"",12,"",6,"",3,"",1,"",0,"",0,"",0,"",1,"",0,"",1,"",1,"",1,"",0,"",0,"",0,"",2015-06-30
"1128",20150630,"S92000003","d","Inpatient/Day case","D1","",259,"",85,"",33,"",2,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1129",20150630,"S92000003","d","Inpatient/Day case","D3","",227,"",196,"",79,"",2,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1130",20150630,"S92000003","d","Inpatient/Day case","D5","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1131",20150630,"S92000003","d","Inpatient/Day case","D6","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1132",20150630,"S92000003","d","Inpatient/Day case","D8","",394,"",385,"",146,"",3,"",2,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1133",20150630,"S92000003","d","Inpatient/Day case","E12","",2,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1134",20150630,"S92000003","d","Inpatient/Day case","F2","",2097,"",896,"",240,"",4,"",2,"",0,"",0,"",0,"",0,"",0,"",1,"",1,"",3,"",14,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1135",20150630,"S92000003","d","Inpatient/Day case","F3","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1136",20150630,"S92000003","d","Inpatient/Day case","G1","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1137",20150630,"S92000003","d","Inpatient/Day case","G3","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1138",20150630,"S92000003","d","Inpatient/Day case","H1","",72,"",4,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1139",20150630,"S92000003","d","Inpatient/Day case","H2","",228,"",16,"",8,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1140",20150630,"S92000003","d","Inpatient/Day case","J4","",73,"",3,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1141",20150630,"S92000003","d","Inpatient/Day case","J5","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1142",20150630,"S92000003","d","Inpatient/Day case","R3","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1143",20150630,"S92000003","d","Inpatient/Day case","RJ","",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",NA,":u",2015-06-30
"1144",20150630,"S92000003","d","Inpatient/Day case","Z9","d",30831,"",17412,"",5688,"",792,"",431,"",240,"",108,"",122,"",69,"",45,"",22,"",11,"",10,"",29,"",9,"",3,"",2,"",3,"",2,"",2,"",0,"",0,"",2015-06-30
"1145",20150630,"S92000003","d","New Outpatient","A1","",2619,"",1155,"",428,"",136,"",64,"",39,"",5,"",15,"",6,"",3,"",0,"",0,"",1,"",3,"",2,"",1,"",1,"",0,"",0,"",1,"",0,"",1,"",2015-06-30
"1146",20150630,"S92000003","d","New Outpatient","A2","",4584,"",2781,"",1089,"",309,"",142,"",55,"",39,"",5,"",3,"",2,"",0,"",0,"",2,"",2,"",0,"",1,"",1,"",1,"",0,"",1,"",4,"",5,"",2015-06-30
"1147",20150630,"S92000003","d","New Outpatient","A3","",519,"",157,"",76,"",47,"",24,"",6,"",0,"",1,"",1,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",1,"",2015-06-30
"1148",20150630,"S92000003","d","New Outpatient","A6","",447,"",88,"",20,"",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2,"",2015-06-30
"1149",20150630,"S92000003","d","New Outpatient","A7","",14062,"",8362,"",3469,"",684,"",380,"",332,"",105,"",110,"",102,"",60,"",4,"",7,"",3,"",2,"",0,"",0,"",2,"",4,"",0,"",0,"",0,"",2,"",2015-06-30
"1150",20150630,"S92000003","d","New Outpatient","A8","",596,"",325,"",228,"",140,"",76,"",80,"",48,"",48,"",9,"",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1151",20150630,"S92000003","d","New Outpatient","A81","",1064,"",457,"",61,"",7,"",2,"",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",1,"",2015-06-30
"1152",20150630,"S92000003","d","New Outpatient","A82","",699,"",321,"",89,"",24,"",10,"",8,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2,"",1,"",2,"",1,"",0,"",1,"",0,"",0,"",2,"",2015-06-30
"1153",20150630,"S92000003","d","New Outpatient","A9","",8013,"",4762,"",3021,"",1450,"",830,"",600,"",226,"",167,"",76,"",52,"",49,"",17,"",34,"",88,"",62,"",68,"",77,"",58,"",70,"",37,"",26,"",25,"",2015-06-30
"1154",20150630,"S92000003","d","New Outpatient","AB","",1436,"",499,"",67,"",3,"",2,"",0,"",2,"",0,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1155",20150630,"S92000003","d","New Outpatient","AD","",157,"",9,"",2,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1156",20150630,"S92000003","d","New Outpatient","AF","",3016,"",1739,"",690,"",327,"",176,"",44,"",14,"",3,"",8,"",2,"",5,"",1,"",0,"",5,"",5,"",1,"",0,"",0,"",0,"",0,"",1,"",1,"",2015-06-30
"1157",20150630,"S92000003","d","New Outpatient","AFA","",363,"",162,"",67,"",31,"",16,"",25,"",1,"",17,"",4,"",5,"",1,"",0,"",5,"",2,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1158",20150630,"S92000003","d","New Outpatient","AG","",497,"",191,"",52,"",5,"",6,"",4,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1159",20150630,"S92000003","d","New Outpatient","AH","",4719,"",3431,"",1952,"",946,"",293,"",178,"",124,"",55,"",11,"",4,"",3,"",2,"",0,"",1,"",3,"",0,"",0,"",2,"",2,"",2,"",0,"",0,"",2015-06-30
"1160",20150630,"S92000003","d","New Outpatient","AM","",12,"",5,"",1,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
"1161",20150630,"S92000003","d","New Outpatient","AP","",283,"",105,"",28,"",15,"",2,"",3,"",4,"",4,"",1,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",1,"",1,"",1,"",0,"",0,"",2015-06-30
"1162",20150630,"S92000003","d","New Outpatient","AQ","",4316,"",2570,"",1119,"",441,"",365,"",220,"",118,"",128,"",78,"",55,"",20,"",1,"",0,"",6,"",2,"",1,"",0,"",0,"",0,"",0,"",1,"",3,"",2015-06-30
"1163",20150630,"S92000003","d","New Outpatient","AR","",2703,"",1797,"",745,"",469,"",353,"",253,"",52,"",19,"",3,"",4,"",3,"",3,"",2,"",1,"",1,"",0,"",1,"",0,"",0,"",0,"",0,"",3,"",2015-06-30
"1164",20150630,"S92000003","d","New Outpatient","AV","",809,"",615,"",258,"",9,"",2,"",0,"",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",2015-06-30
